ridership,route_id,route_name,route_type,service_period,day
1682,661,661-FW FAR WEST/UT,UT Shuttle,Summer 2013,weekday
4480,661,661-FW FAR WEST/UT,UT Shuttle,Fall 2013,weekday
3839,661,661-FW FAR WEST/UT,UT Shuttle,Spring 2014,weekday
1491,661,661-FW FAR WEST/UT,UT Shuttle,Summer 2014,weekday
2828,661,661-FW FAR WEST/UT,UT Shuttle,Fall 2014,weekday
2501,661,661-FW FAR WEST/UT,UT Shuttle,Spring 2015,weekday
1233,661,661-FW FAR WEST/UT,UT Shuttle,Summer 2015,weekday
1602,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Spring 2012,weekday
687,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Summer 2012,weekday
1528,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Fall 2012,weekday
1433,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Spring 2013,weekday
736,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Summer 2013,weekday
1616,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Fall 2013,weekday
1494,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Spring 2014,weekday
750,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Summer 2014,weekday
1224,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Fall 2014,weekday
1158,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Spring 2015,weekday
788,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Summer 2015,weekday
3139.0,670,670-CP CROSSING PLACE,UT Shuttle,Spring 2012,weekday
,670,670-CP CROSSING PLACE,UT Shuttle,Summer 2012,weekday
3612.0,670,670-CP CROSSING PLACE,UT Shuttle,Fall 2012,weekday
3262.0,670,670-CP CROSSING PLACE,UT Shuttle,Spring 2013,weekday
,670,670-CP CROSSING PLACE,UT Shuttle,Summer 2013,weekday
3391.0,670,670-CP CROSSING PLACE,UT Shuttle,Fall 2013,weekday
3414.0,670,670-CP CROSSING PLACE,UT Shuttle,Spring 2014,weekday
1008.0,670,670-CP CROSSING PLACE,UT Shuttle,Summer 2014,weekday
3054.0,670,670-CP CROSSING PLACE,UT Shuttle,Fall 2014,weekday
2555.0,670,670-CP CROSSING PLACE,UT Shuttle,Spring 2015,weekday
841.0,670,670-CP CROSSING PLACE,UT Shuttle,Summer 2015,weekday
3105.0,671,671-NR NORTH RIVERSIDE,UT Shuttle,Spring 2012,weekday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Summer 2012,weekday
3282.0,671,671-NR NORTH RIVERSIDE,UT Shuttle,Fall 2012,weekday
3061.0,671,671-NR NORTH RIVERSIDE,UT Shuttle,Spring 2013,weekday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Summer 2013,weekday
3036.0,671,671-NR NORTH RIVERSIDE,UT Shuttle,Fall 2013,weekday
2745.0,671,671-NR NORTH RIVERSIDE,UT Shuttle,Spring 2014,weekday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Summer 2014,weekday
1834.0,671,671-NR NORTH RIVERSIDE,UT Shuttle,Fall 2014,weekday
1579.0,671,671-NR NORTH RIVERSIDE,UT Shuttle,Spring 2015,weekday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Summer 2015,weekday
1221.0,672,672-LS LAKESHORE,UT Shuttle,Spring 2012,weekday
,672,672-LS LAKESHORE,UT Shuttle,Summer 2012,weekday
1474.0,672,672-LS LAKESHORE,UT Shuttle,Fall 2012,weekday
1332.0,672,672-LS LAKESHORE,UT Shuttle,Spring 2013,weekday
,672,672-LS LAKESHORE,UT Shuttle,Summer 2013,weekday
1599.0,672,672-LS LAKESHORE,UT Shuttle,Fall 2013,weekday
1272.0,672,672-LS LAKESHORE,UT Shuttle,Spring 2014,weekday
,672,672-LS LAKESHORE,UT Shuttle,Summer 2014,weekday
856.0,672,672-LS LAKESHORE,UT Shuttle,Fall 2014,weekday
726.0,672,672-LS LAKESHORE,UT Shuttle,Spring 2015,weekday
,672,672-LS LAKESHORE,UT Shuttle,Summer 2015,weekday
1393.0,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Spring 2012,weekday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Summer 2012,weekday
1088.0,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Fall 2012,weekday
878.0,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Spring 2013,weekday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Summer 2013,weekday
811.0,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Fall 2013,weekday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Spring 2014,weekday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Summer 2014,weekday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Fall 2014,weekday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Spring 2015,weekday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Summer 2015,weekday
358,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Spring 2012,weekday
1186,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Summer 2012,weekday
407,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Fall 2012,weekday
341,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Spring 2013,weekday
1136,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Summer 2013,weekday
379,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Fall 2013,weekday
309,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Spring 2014,weekday
1139,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Summer 2014,weekday
329,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Fall 2014,weekday
267,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Spring 2015,weekday
618,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Summer 2015,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Spring 2012,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Summer 2012,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Fall 2012,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Spring 2013,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Summer 2013,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Fall 2013,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Spring 2014,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Summer 2014,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Fall 2014,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Spring 2015,weekday
,681,681-IF/FW Intramural/Far West,UT Shuttle,Summer 2015,weekday
241.0,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Spring 2012,weekday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Summer 2012,weekday
281.0,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Fall 2012,weekday
265.0,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Spring 2013,weekday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Summer 2013,weekday
319.0,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Fall 2013,weekday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Spring 2014,weekday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Summer 2014,weekday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Fall 2014,weekday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Spring 2015,weekday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Summer 2015,weekday
379.0,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Spring 2012,weekday
1202.0,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Summer 2012,weekday
467.0,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Fall 2012,weekday
372.0,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Spring 2013,weekday
1177.0,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Summer 2013,weekday
409.0,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Fall 2013,weekday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Spring 2014,weekday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Summer 2014,weekday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Fall 2014,weekday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Spring 2015,weekday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Summer 2015,weekday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Spring 2012,weekday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Summer 2012,weekday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Fall 2012,weekday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Spring 2013,weekday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Summer 2013,weekday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Fall 2013,weekday
5929.0,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Spring 2014,weekday
5649.0,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Summer 2014,weekday
6986.0,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Fall 2014,weekday
6323.0,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Spring 2015,weekday
5149.0,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Summer 2015,weekday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Spring 2012,weekday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Summer 2012,weekday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Fall 2012,weekday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Spring 2013,weekday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Summer 2013,weekday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Fall 2013,weekday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Spring 2014,weekday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Summer 2014,weekday
3467.0,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Fall 2014,weekday
3280.0,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Spring 2015,weekday
3154.0,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Summer 2015,weekday
446,935,935-TECH RIDGE EXPRESS,Express,Spring 2012,weekday
377,935,935-TECH RIDGE EXPRESS,Express,Summer 2012,weekday
457,935,935-TECH RIDGE EXPRESS,Express,Fall 2012,weekday
426,935,935-TECH RIDGE EXPRESS,Express,Spring 2013,weekday
402,935,935-TECH RIDGE EXPRESS,Express,Summer 2013,weekday
404,935,935-TECH RIDGE EXPRESS,Express,Fall 2013,weekday
404,935,935-TECH RIDGE EXPRESS,Express,Spring 2014,weekday
407,935,935-TECH RIDGE EXPRESS,Express,Summer 2014,weekday
397,935,935-TECH RIDGE EXPRESS,Express,Fall 2014,weekday
366,935,935-TECH RIDGE EXPRESS,Express,Spring 2015,weekday
337,935,935-TECH RIDGE EXPRESS,Express,Summer 2015,weekday
14,970,970-AMD/LANTANA CAMPUS,Express,Spring 2012,weekday
11,970,970-AMD/LANTANA CAMPUS,Express,Summer 2012,weekday
10,970,970-AMD/LANTANA CAMPUS,Express,Fall 2012,weekday
11,970,970-AMD/LANTANA CAMPUS,Express,Spring 2013,weekday
15,970,970-AMD/LANTANA CAMPUS,Express,Summer 2013,weekday
12,970,970-AMD/LANTANA CAMPUS,Express,Fall 2013,weekday
13,970,970-AMD/LANTANA CAMPUS,Express,Spring 2014,weekday
15,970,970-AMD/LANTANA CAMPUS,Express,Summer 2014,weekday
21,970,970-AMD/LANTANA CAMPUS,Express,Fall 2014,weekday
16,970,970-AMD/LANTANA CAMPUS,Express,Spring 2015,weekday
18,970,970-AMD/LANTANA CAMPUS,Express,Summer 2015,weekday
963,982,982-PAVILLION EXPRESS,Express,Spring 2012,weekday
785,982,982-PAVILLION EXPRESS,Express,Summer 2012,weekday
962,982,982-PAVILLION EXPRESS,Express,Fall 2012,weekday
978,982,982-PAVILLION EXPRESS,Express,Spring 2013,weekday
790,982,982-PAVILLION EXPRESS,Express,Summer 2013,weekday
934,982,982-PAVILLION EXPRESS,Express,Fall 2013,weekday
642,982,982-PAVILLION EXPRESS,Express,Spring 2014,weekday
766,982,982-PAVILLION EXPRESS,Express,Summer 2014,weekday
886,982,982-PAVILLION EXPRESS,Express,Fall 2014,weekday
837,982,982-PAVILLION EXPRESS,Express,Spring 2015,weekday
757,982,982-PAVILLION EXPRESS,Express,Summer 2015,weekday
592,983,983-N US183 EXPRESS,Express,Spring 2012,weekday
497,983,983-N US183 EXPRESS,Express,Summer 2012,weekday
483,983,983-N US183 EXPRESS,Express,Fall 2012,weekday
560,983,983-N US183 EXPRESS,Express,Spring 2013,weekday
515,983,983-N US183 EXPRESS,Express,Summer 2013,weekday
667,983,983-N US183 EXPRESS,Express,Fall 2013,weekday
634,983,983-N US183 EXPRESS,Express,Spring 2014,weekday
434,983,983-N US183 EXPRESS,Express,Summer 2014,weekday
600,983,983-N US183 EXPRESS,Express,Fall 2014,weekday
538,983,983-N US183 EXPRESS,Express,Spring 2015,weekday
467,983,983-N US183 EXPRESS,Express,Summer 2015,weekday
193,985,985-LEANDER LAKELINE DIRECT,Express,Spring 2012,weekday
175,985,985-LEANDER LAKELINE DIRECT,Express,Summer 2012,weekday
183,985,985-LEANDER LAKELINE DIRECT,Express,Fall 2012,weekday
184,985,985-LEANDER LAKELINE DIRECT,Express,Spring 2013,weekday
206,985,985-LEANDER LAKELINE DIRECT,Express,Summer 2013,weekday
182,985,985-LEANDER LAKELINE DIRECT,Express,Fall 2013,weekday
137,985,985-LEANDER LAKELINE DIRECT,Express,Spring 2014,weekday
168,985,985-LEANDER LAKELINE DIRECT,Express,Summer 2014,weekday
167,985,985-LEANDER LAKELINE DIRECT,Express,Fall 2014,weekday
169,985,985-LEANDER LAKELINE DIRECT,Express,Spring 2015,weekday
146,985,985-LEANDER LAKELINE DIRECT,Express,Summer 2015,weekday
370,987,987-LEANDER/NW EXPRESS,Express,Spring 2012,weekday
322,987,987-LEANDER/NW EXPRESS,Express,Summer 2012,weekday
388,987,987-LEANDER/NW EXPRESS,Express,Fall 2012,weekday
355,987,987-LEANDER/NW EXPRESS,Express,Spring 2013,weekday
317,987,987-LEANDER/NW EXPRESS,Express,Summer 2013,weekday
352,987,987-LEANDER/NW EXPRESS,Express,Fall 2013,weekday
316,987,987-LEANDER/NW EXPRESS,Express,Spring 2014,weekday
342,987,987-LEANDER/NW EXPRESS,Express,Summer 2014,weekday
337,987,987-LEANDER/NW EXPRESS,Express,Fall 2014,weekday
279,987,987-LEANDER/NW EXPRESS,Express,Spring 2015,weekday
261,987,987-LEANDER/NW EXPRESS,Express,Summer 2015,weekday
79,990,990-MANOR/ELGIN EXPRESS,Express,Spring 2012,weekday
76,990,990-MANOR/ELGIN EXPRESS,Express,Summer 2012,weekday
77,990,990-MANOR/ELGIN EXPRESS,Express,Fall 2012,weekday
90,990,990-MANOR/ELGIN EXPRESS,Express,Spring 2013,weekday
86,990,990-MANOR/ELGIN EXPRESS,Express,Summer 2013,weekday
105,990,990-MANOR/ELGIN EXPRESS,Express,Fall 2013,weekday
101,990,990-MANOR/ELGIN EXPRESS,Express,Spring 2014,weekday
88,990,990-MANOR/ELGIN EXPRESS,Express,Summer 2014,weekday
105,990,990-MANOR/ELGIN EXPRESS,Express,Fall 2014,weekday
84,990,990-MANOR/ELGIN EXPRESS,Express,Spring 2015,weekday
73,990,990-MANOR/ELGIN EXPRESS,Express,Summer 2015,weekday
10957,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Spring 2012,saturday
9957,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Summer 2012,saturday
11216,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Fall 2012,saturday
11372,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Spring 2013,saturday
10813,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Summer 2013,saturday
10998,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Fall 2013,saturday
6265,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Spring 2014,saturday
5020,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Summer 2014,saturday
4655,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Fall 2014,saturday
4675,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Spring 2015,saturday
4572,1,1-NORTH LAMAR/SOUTH CONGRESS,Local,Summer 2015,saturday
698,2,2-ROSEWOOD,Local,Spring 2012,saturday
678,2,2-ROSEWOOD,Local,Summer 2012,saturday
718,2,2-ROSEWOOD,Local,Fall 2012,saturday
711,2,2-ROSEWOOD,Local,Spring 2013,saturday
793,2,2-ROSEWOOD,Local,Summer 2013,saturday
676,2,2-ROSEWOOD,Local,Fall 2013,saturday
712,2,2-ROSEWOOD,Local,Spring 2014,saturday
688,2,2-ROSEWOOD,Local,Summer 2014,saturday
635,2,2-ROSEWOOD,Local,Fall 2014,saturday
568,2,2-ROSEWOOD,Local,Spring 2015,saturday
578,2,2-ROSEWOOD,Local,Summer 2015,saturday
3321,3,3-BURNET/MANCHACA,Local,Spring 2012,saturday
3169,3,3-BURNET/MANCHACA,Local,Summer 2012,saturday
3726,3,3-BURNET/MANCHACA,Local,Fall 2012,saturday
3611,3,3-BURNET/MANCHACA,Local,Spring 2013,saturday
3151,3,3-BURNET/MANCHACA,Local,Summer 2013,saturday
3672,3,3-BURNET/MANCHACA,Local,Fall 2013,saturday
3503,3,3-BURNET/MANCHACA,Local,Spring 2014,saturday
3597,3,3-BURNET/MANCHACA,Local,Summer 2014,saturday
3102,3,3-BURNET/MANCHACA,Local,Fall 2014,saturday
2999,3,3-BURNET/MANCHACA,Local,Spring 2015,saturday
3154,3,3-BURNET/MANCHACA,Local,Summer 2015,saturday
897,4,4-MONTOPOLIS,Local,Spring 2012,saturday
988,4,4-MONTOPOLIS,Local,Summer 2012,saturday
1040,4,4-MONTOPOLIS,Local,Fall 2012,saturday
986,4,4-MONTOPOLIS,Local,Spring 2013,saturday
984,4,4-MONTOPOLIS,Local,Summer 2013,saturday
1080,4,4-MONTOPOLIS,Local,Fall 2013,saturday
1129,4,4-MONTOPOLIS,Local,Spring 2014,saturday
947,4,4-MONTOPOLIS,Local,Summer 2014,saturday
966,4,4-MONTOPOLIS,Local,Fall 2014,saturday
768,4,4-MONTOPOLIS,Local,Spring 2015,saturday
797,4,4-MONTOPOLIS,Local,Summer 2015,saturday
1297,5,5-WOODROW/SOUTH 5TH,Local,Spring 2012,saturday
1254,5,5-WOODROW/SOUTH 5TH,Local,Summer 2012,saturday
1342,5,5-WOODROW/SOUTH 5TH,Local,Fall 2012,saturday
1665,5,5-WOODROW/SOUTH 5TH,Local,Spring 2013,saturday
1628,5,5-WOODROW/SOUTH 5TH,Local,Summer 2013,saturday
1765,5,5-WOODROW/SOUTH 5TH,Local,Fall 2013,saturday
1858,5,5-WOODROW/SOUTH 5TH,Local,Spring 2014,saturday
1617,5,5-WOODROW/SOUTH 5TH,Local,Summer 2014,saturday
1579,5,5-WOODROW/SOUTH 5TH,Local,Fall 2014,saturday
1403,5,5-WOODROW/SOUTH 5TH,Local,Spring 2015,saturday
1343,5,5-WOODROW/SOUTH 5TH,Local,Summer 2015,saturday
510,6,6-EAST 12TH,Local,Spring 2012,saturday
448,6,6-EAST 12TH,Local,Summer 2012,saturday
528,6,6-EAST 12TH,Local,Fall 2012,saturday
671,6,6-EAST 12TH,Local,Spring 2013,saturday
515,6,6-EAST 12TH,Local,Summer 2013,saturday
462,6,6-EAST 12TH,Local,Fall 2013,saturday
443,6,6-EAST 12TH,Local,Spring 2014,saturday
465,6,6-EAST 12TH,Local,Summer 2014,saturday
432,6,6-EAST 12TH,Local,Fall 2014,saturday
313,6,6-EAST 12TH,Local,Spring 2015,saturday
415,6,6-EAST 12TH,Local,Summer 2015,saturday
4856,7,7-DUVAL / DOVE SPRINGS,Local,Spring 2012,saturday
4622,7,7-DUVAL / DOVE SPRINGS,Local,Summer 2012,saturday
5054,7,7-DUVAL / DOVE SPRINGS,Local,Fall 2012,saturday
5157,7,7-DUVAL / DOVE SPRINGS,Local,Spring 2013,saturday
4908,7,7-DUVAL / DOVE SPRINGS,Local,Summer 2013,saturday
4555,7,7-DUVAL / DOVE SPRINGS,Local,Fall 2013,saturday
4948,7,7-DUVAL / DOVE SPRINGS,Local,Spring 2014,saturday
4627,7,7-DUVAL / DOVE SPRINGS,Local,Summer 2014,saturday
4410,7,7-DUVAL / DOVE SPRINGS,Local,Fall 2014,saturday
4248,7,7-DUVAL / DOVE SPRINGS,Local,Spring 2015,saturday
4352,7,7-DUVAL / DOVE SPRINGS,Local,Summer 2015,saturday
3442,10,10-SOUTH 1ST/RED RIVER,Local,Spring 2012,saturday
3159,10,10-SOUTH 1ST/RED RIVER,Local,Summer 2012,saturday
3432,10,10-SOUTH 1ST/RED RIVER,Local,Fall 2012,saturday
3606,10,10-SOUTH 1ST/RED RIVER,Local,Spring 2013,saturday
3374,10,10-SOUTH 1ST/RED RIVER,Local,Summer 2013,saturday
3625,10,10-SOUTH 1ST/RED RIVER,Local,Fall 2013,saturday
3611,10,10-SOUTH 1ST/RED RIVER,Local,Spring 2014,saturday
3603,10,10-SOUTH 1ST/RED RIVER,Local,Summer 2014,saturday
3683,10,10-SOUTH 1ST/RED RIVER,Local,Fall 2014,saturday
3183,10,10-SOUTH 1ST/RED RIVER,Local,Spring 2015,saturday
2990,10,10-SOUTH 1ST/RED RIVER,Local,Summer 2015,saturday
1207,17,17-CESAR CHAVEZ,Local,Spring 2012,saturday
1248,17,17-CESAR CHAVEZ,Local,Summer 2012,saturday
1390,17,17-CESAR CHAVEZ,Local,Fall 2012,saturday
1238,17,17-CESAR CHAVEZ,Local,Spring 2013,saturday
1347,17,17-CESAR CHAVEZ,Local,Summer 2013,saturday
1280,17,17-CESAR CHAVEZ,Local,Fall 2013,saturday
1186,17,17-CESAR CHAVEZ,Local,Spring 2014,saturday
1406,17,17-CESAR CHAVEZ,Local,Summer 2014,saturday
1476,17,17-CESAR CHAVEZ,Local,Fall 2014,saturday
1361,17,17-CESAR CHAVEZ,Local,Spring 2015,saturday
1456,17,17-CESAR CHAVEZ,Local,Summer 2015,saturday
611,18,18-MARTIN LUTHER KING,Local,Spring 2012,saturday
608,18,18-MARTIN LUTHER KING,Local,Summer 2012,saturday
544,18,18-MARTIN LUTHER KING,Local,Fall 2012,saturday
729,18,18-MARTIN LUTHER KING,Local,Spring 2013,saturday
548,18,18-MARTIN LUTHER KING,Local,Summer 2013,saturday
646,18,18-MARTIN LUTHER KING,Local,Fall 2013,saturday
751,18,18-MARTIN LUTHER KING,Local,Spring 2014,saturday
616,18,18-MARTIN LUTHER KING,Local,Summer 2014,saturday
595,18,18-MARTIN LUTHER KING,Local,Fall 2014,saturday
625,18,18-MARTIN LUTHER KING,Local,Spring 2015,saturday
549,18,18-MARTIN LUTHER KING,Local,Summer 2015,saturday
504,19,19-BULL CREEK,Local,Spring 2012,saturday
419,19,19-BULL CREEK,Local,Summer 2012,saturday
587,19,19-BULL CREEK,Local,Fall 2012,saturday
673,19,19-BULL CREEK,Local,Spring 2013,saturday
476,19,19-BULL CREEK,Local,Summer 2013,saturday
620,19,19-BULL CREEK,Local,Fall 2013,saturday
469,19,19-BULL CREEK,Local,Spring 2014,saturday
574,19,19-BULL CREEK,Local,Summer 2014,saturday
360,19,19-BULL CREEK,Local,Fall 2014,saturday
466,19,19-BULL CREEK,Local,Spring 2015,saturday
405,19,19-BULL CREEK,Local,Summer 2015,saturday
2966,20,20-MANOR RD/RIVERSIDE,Local,Spring 2012,saturday
2864,20,20-MANOR RD/RIVERSIDE,Local,Summer 2012,saturday
2895,20,20-MANOR RD/RIVERSIDE,Local,Fall 2012,saturday
2910,20,20-MANOR RD/RIVERSIDE,Local,Spring 2013,saturday
2928,20,20-MANOR RD/RIVERSIDE,Local,Summer 2013,saturday
2972,20,20-MANOR RD/RIVERSIDE,Local,Fall 2013,saturday
2991,20,20-MANOR RD/RIVERSIDE,Local,Spring 2014,saturday
2938,20,20-MANOR RD/RIVERSIDE,Local,Summer 2014,saturday
2540,20,20-MANOR RD/RIVERSIDE,Local,Fall 2014,saturday
2498,20,20-MANOR RD/RIVERSIDE,Local,Spring 2015,saturday
2789,20,20-MANOR RD/RIVERSIDE,Local,Summer 2015,saturday
377,21,21-EXPOSITION,Local,Spring 2012,saturday
395,21,21-EXPOSITION,Local,Summer 2012,saturday
432,21,21-EXPOSITION,Local,Fall 2012,saturday
364,21,21-EXPOSITION,Local,Spring 2013,saturday
366,21,21-EXPOSITION,Local,Summer 2013,saturday
426,21,21-EXPOSITION,Local,Fall 2013,saturday
414,21,21-EXPOSITION,Local,Spring 2014,saturday
376,21,21-EXPOSITION,Local,Summer 2014,saturday
369,21,21-EXPOSITION,Local,Fall 2014,saturday
350,21,21-EXPOSITION,Local,Spring 2015,saturday
303,21,21-EXPOSITION,Local,Summer 2015,saturday
389,22,22-CHICON,Local,Spring 2012,saturday
342,22,22-CHICON,Local,Summer 2012,saturday
403,22,22-CHICON,Local,Fall 2012,saturday
406,22,22-CHICON,Local,Spring 2013,saturday
346,22,22-CHICON,Local,Summer 2013,saturday
392,22,22-CHICON,Local,Fall 2013,saturday
395,22,22-CHICON,Local,Spring 2014,saturday
412,22,22-CHICON,Local,Summer 2014,saturday
360,22,22-CHICON,Local,Fall 2014,saturday
369,22,22-CHICON,Local,Spring 2015,saturday
327,22,22-CHICON,Local,Summer 2015,saturday
1217,30,30-BARTON CREEK SQ,Local,Spring 2012,saturday
1256,30,30-BARTON CREEK SQ,Local,Summer 2012,saturday
1366,30,30-BARTON CREEK SQ,Local,Fall 2012,saturday
1242,30,30-BARTON CREEK SQ,Local,Spring 2013,saturday
1301,30,30-BARTON CREEK SQ,Local,Summer 2013,saturday
1196,30,30-BARTON CREEK SQ,Local,Fall 2013,saturday
1219,30,30-BARTON CREEK SQ,Local,Spring 2014,saturday
1130,30,30-BARTON CREEK SQ,Local,Summer 2014,saturday
1060,30,30-BARTON CREEK SQ,Local,Fall 2014,saturday
1020,30,30-BARTON CREEK SQ,Local,Spring 2015,saturday
1169,30,30-BARTON CREEK SQ,Local,Summer 2015,saturday
1799,37,37-COLONY PARK/WINDSOR PARK,Local,Spring 2012,saturday
1882,37,37-COLONY PARK/WINDSOR PARK,Local,Summer 2012,saturday
1872,37,37-COLONY PARK/WINDSOR PARK,Local,Fall 2012,saturday
1961,37,37-COLONY PARK/WINDSOR PARK,Local,Spring 2013,saturday
1933,37,37-COLONY PARK/WINDSOR PARK,Local,Summer 2013,saturday
1956,37,37-COLONY PARK/WINDSOR PARK,Local,Fall 2013,saturday
1991,37,37-COLONY PARK/WINDSOR PARK,Local,Spring 2014,saturday
1871,37,37-COLONY PARK/WINDSOR PARK,Local,Summer 2014,saturday
1845,37,37-COLONY PARK/WINDSOR PARK,Local,Fall 2014,saturday
1631,37,37-COLONY PARK/WINDSOR PARK,Local,Spring 2015,saturday
1776,37,37-COLONY PARK/WINDSOR PARK,Local,Summer 2015,saturday
709,100,100-AIRPORT FLYER,Limited/Flyer,Spring 2012,saturday
713,100,100-AIRPORT FLYER,Limited/Flyer,Summer 2012,saturday
