ridership,route_id,route_name,route_type,service_period,day
34.6,640,640-FA FORTY ACRES,UT Shuttle,Fall 2012,sunday
32.5,640,640-FA FORTY ACRES,UT Shuttle,Spring 2013,sunday
9.3,640,640-FA FORTY ACRES,UT Shuttle,Summer 2013,sunday
36.1,640,640-FA FORTY ACRES,UT Shuttle,Fall 2013,sunday
30.1,640,640-FA FORTY ACRES,UT Shuttle,Spring 2014,sunday
10.1,640,640-FA FORTY ACRES,UT Shuttle,Summer 2014,sunday
9.4,640,640-FA FORTY ACRES,UT Shuttle,Fall 2014,sunday
19.6,640,640-FA FORTY ACRES,UT Shuttle,Spring 2015,sunday
13.3,640,640-FA FORTY ACRES,UT Shuttle,Summer 2015,sunday
26.9,641,641-EC EAST CAMPUS,UT Shuttle,Spring 2012,sunday
12.0,641,641-EC EAST CAMPUS,UT Shuttle,Summer 2012,sunday
18.0,641,641-EC EAST CAMPUS,UT Shuttle,Fall 2012,sunday
43.2,641,641-EC EAST CAMPUS,UT Shuttle,Spring 2013,sunday
20.0,641,641-EC EAST CAMPUS,UT Shuttle,Summer 2013,sunday
30.0,641,641-EC EAST CAMPUS,UT Shuttle,Fall 2013,sunday
28.9,641,641-EC EAST CAMPUS,UT Shuttle,Spring 2014,sunday
10.8,641,641-EC EAST CAMPUS,UT Shuttle,Summer 2014,sunday
51.0,641,641-EC EAST CAMPUS,UT Shuttle,Fall 2014,sunday
30.3,641,641-EC EAST CAMPUS,UT Shuttle,Spring 2015,sunday
51.0,641,641-EC EAST CAMPUS,UT Shuttle,Summer 2015,sunday
37.8,642,642-WC WEST CAMPUS/UT,UT Shuttle,Spring 2012,sunday
14.2,642,642-WC WEST CAMPUS/UT,UT Shuttle,Summer 2012,sunday
48.4,642,642-WC WEST CAMPUS/UT,UT Shuttle,Fall 2012,sunday
41.6,642,642-WC WEST CAMPUS/UT,UT Shuttle,Spring 2013,sunday
13.9,642,642-WC WEST CAMPUS/UT,UT Shuttle,Summer 2013,sunday
47.0,642,642-WC WEST CAMPUS/UT,UT Shuttle,Fall 2013,sunday
43.5,642,642-WC WEST CAMPUS/UT,UT Shuttle,Spring 2014,sunday
15.5,642,642-WC WEST CAMPUS/UT,UT Shuttle,Summer 2014,sunday
49.0,642,642-WC WEST CAMPUS/UT,UT Shuttle,Fall 2014,sunday
41.3,642,642-WC WEST CAMPUS/UT,UT Shuttle,Spring 2015,sunday
14.9,642,642-WC WEST CAMPUS/UT,UT Shuttle,Summer 2015,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Spring 2012,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Summer 2012,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Fall 2012,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Spring 2013,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Summer 2013,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Fall 2013,sunday
0.0,651,651-CR CAMERON RD/UT,UT Shuttle,Spring 2014,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Summer 2014,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Fall 2014,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Spring 2015,sunday
,651,651-CR CAMERON RD/UT,UT Shuttle,Summer 2015,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Spring 2012,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Summer 2012,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Fall 2012,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Spring 2013,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Summer 2013,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Fall 2013,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Spring 2014,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Summer 2014,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Fall 2014,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Spring 2015,sunday
,652,652-PRC PICKLE RESEARCH CAMPUS,UT Shuttle,Summer 2015,sunday
,653,653-RR RED RIVER/UT,UT Shuttle,Spring 2012,sunday
,653,653-RR RED RIVER/UT,UT Shuttle,Summer 2012,sunday
,653,653-RR RED RIVER/UT,UT Shuttle,Fall 2012,sunday
,653,653-RR RED RIVER/UT,UT Shuttle,Spring 2013,sunday
,653,653-RR RED RIVER/UT,UT Shuttle,Summer 2013,sunday
,653,653-RR RED RIVER/UT,UT Shuttle,Fall 2013,sunday
17.1,653,653-RR RED RIVER/UT,UT Shuttle,Spring 2014,sunday
13.8,653,653-RR RED RIVER/UT,UT Shuttle,Summer 2014,sunday
19.5,653,653-RR RED RIVER/UT,UT Shuttle,Fall 2014,sunday
17.7,653,653-RR RED RIVER/UT,UT Shuttle,Spring 2015,sunday
11.1,653,653-RR RED RIVER/UT,UT Shuttle,Summer 2015,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Spring 2012,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Summer 2012,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Fall 2012,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Spring 2013,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Summer 2013,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Fall 2013,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Spring 2014,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Summer 2014,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Fall 2014,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Spring 2015,sunday
,656,656-IF INTRAMURAL FIELDS/UT,UT Shuttle,Summer 2015,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Spring 2012,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Summer 2012,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Fall 2012,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Spring 2013,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Summer 2013,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Fall 2013,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Spring 2014,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Summer 2014,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Fall 2014,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Spring 2015,sunday
,661,661-FW FAR WEST/UT,UT Shuttle,Summer 2015,sunday
19.1,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Spring 2012,sunday
11.2,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Summer 2012,sunday
16.9,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Fall 2012,sunday
18.0,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Spring 2013,sunday
12.6,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Summer 2013,sunday
18.4,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Fall 2013,sunday
17.2,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Spring 2014,sunday
15.6,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Summer 2014,sunday
17.1,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Fall 2014,sunday
17.6,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Spring 2015,sunday
12.9,663,663-LA LAKE AUSTIN/UT,UT Shuttle,Summer 2015,sunday
,670,670-CP CROSSING PLACE,UT Shuttle,Spring 2012,sunday
,670,670-CP CROSSING PLACE,UT Shuttle,Summer 2012,sunday
,670,670-CP CROSSING PLACE,UT Shuttle,Fall 2012,sunday
,670,670-CP CROSSING PLACE,UT Shuttle,Spring 2013,sunday
,670,670-CP CROSSING PLACE,UT Shuttle,Summer 2013,sunday
,670,670-CP CROSSING PLACE,UT Shuttle,Fall 2013,sunday
25.5,670,670-CP CROSSING PLACE,UT Shuttle,Spring 2014,sunday
9.5,670,670-CP CROSSING PLACE,UT Shuttle,Summer 2014,sunday
25.4,670,670-CP CROSSING PLACE,UT Shuttle,Fall 2014,sunday
25.5,670,670-CP CROSSING PLACE,UT Shuttle,Spring 2015,sunday
10.1,670,670-CP CROSSING PLACE,UT Shuttle,Summer 2015,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Spring 2012,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Summer 2012,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Fall 2012,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Spring 2013,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Summer 2013,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Fall 2013,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Spring 2014,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Summer 2014,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Fall 2014,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Spring 2015,sunday
,671,671-NR NORTH RIVERSIDE,UT Shuttle,Summer 2015,sunday
,672,672-LS LAKESHORE,UT Shuttle,Spring 2012,sunday
,672,672-LS LAKESHORE,UT Shuttle,Summer 2012,sunday
,672,672-LS LAKESHORE,UT Shuttle,Fall 2012,sunday
,672,672-LS LAKESHORE,UT Shuttle,Spring 2013,sunday
,672,672-LS LAKESHORE,UT Shuttle,Summer 2013,sunday
,672,672-LS LAKESHORE,UT Shuttle,Fall 2013,sunday
,672,672-LS LAKESHORE,UT Shuttle,Spring 2014,sunday
,672,672-LS LAKESHORE,UT Shuttle,Summer 2014,sunday
,672,672-LS LAKESHORE,UT Shuttle,Fall 2014,sunday
,672,672-LS LAKESHORE,UT Shuttle,Spring 2015,sunday
,672,672-LS LAKESHORE,UT Shuttle,Summer 2015,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Spring 2012,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Summer 2012,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Fall 2012,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Spring 2013,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Summer 2013,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Fall 2013,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Spring 2014,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Summer 2014,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Fall 2014,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Spring 2015,sunday
,675,675-WL WICKERSHAM LANE/UT,UT Shuttle,Summer 2015,sunday
43.2,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Spring 2012,sunday
15.1,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Summer 2012,sunday
41.9,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Fall 2012,sunday
37.0,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Spring 2013,sunday
15.5,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Summer 2013,sunday
40.1,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Fall 2013,sunday
35.4,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Spring 2014,sunday
16.1,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Summer 2014,sunday
30.3,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Fall 2014,sunday
23.3,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Spring 2015,sunday
16.3,680,680-NR/LS NORTH RIVERSIDE/LAKE,UT Shuttle,Summer 2015,sunday
21.2,681,681-IF/FW Intramural/Far West,UT Shuttle,Spring 2012,sunday
12.4,681,681-IF/FW Intramural/Far West,UT Shuttle,Summer 2012,sunday
25.5,681,681-IF/FW Intramural/Far West,UT Shuttle,Fall 2012,sunday
21.3,681,681-IF/FW Intramural/Far West,UT Shuttle,Spring 2013,sunday
11.6,681,681-IF/FW Intramural/Far West,UT Shuttle,Summer 2013,sunday
23.6,681,681-IF/FW Intramural/Far West,UT Shuttle,Fall 2013,sunday
17.9,681,681-IF/FW Intramural/Far West,UT Shuttle,Spring 2014,sunday
14.5,681,681-IF/FW Intramural/Far West,UT Shuttle,Summer 2014,sunday
16.7,681,681-IF/FW Intramural/Far West,UT Shuttle,Fall 2014,sunday
13.9,681,681-IF/FW Intramural/Far West,UT Shuttle,Spring 2015,sunday
8.3,681,681-IF/FW Intramural/Far West,UT Shuttle,Summer 2015,sunday
21.9,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Spring 2012,sunday
12.0,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Summer 2012,sunday
20.7,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Fall 2012,sunday
22.6,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Spring 2013,sunday
12.8,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Summer 2013,sunday
24.2,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Fall 2013,sunday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Spring 2014,sunday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Summer 2014,sunday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Fall 2014,sunday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Spring 2015,sunday
,684,684-RR/CR RED RIVER/CAMERON RD,UT Shuttle,Summer 2015,sunday
32.4,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Spring 2012,sunday
14.6,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Summer 2012,sunday
36.0,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Fall 2012,sunday
32.2,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Spring 2013,sunday
15.8,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Summer 2013,sunday
34.9,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Fall 2013,sunday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Spring 2014,sunday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Summer 2014,sunday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Fall 2014,sunday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Spring 2015,sunday
,685,685-WL/CP WICKERSHAM/CROSSING,UT Shuttle,Summer 2015,sunday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Spring 2012,sunday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Summer 2012,sunday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Fall 2012,sunday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Spring 2013,sunday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Summer 2013,sunday
,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Fall 2013,sunday
17.4,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Spring 2014,sunday
18.3,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Summer 2014,sunday
24.8,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Fall 2014,sunday
18.3,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Spring 2015,sunday
16.4,801,MetroRapid 801-N Lamar S Congress,MetroRapid,Summer 2015,sunday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Spring 2012,sunday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Summer 2012,sunday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Fall 2012,sunday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Spring 2013,sunday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Summer 2013,sunday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Fall 2013,sunday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Spring 2014,sunday
,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Summer 2014,sunday
16.7,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Fall 2014,sunday
10.4,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Spring 2015,sunday
10.2,803,MetroRapid 803 S LAMAR BURNET,MetroRapid,Summer 2015,sunday
,935,935-TECH RIDGE EXPRESS,Express,Spring 2012,sunday
,935,935-TECH RIDGE EXPRESS,Express,Summer 2012,sunday
,935,935-TECH RIDGE EXPRESS,Express,Fall 2012,sunday
,935,935-TECH RIDGE EXPRESS,Express,Spring 2013,sunday
,935,935-TECH RIDGE EXPRESS,Express,Summer 2013,sunday
,935,935-TECH RIDGE EXPRESS,Express,Fall 2013,sunday
,935,935-TECH RIDGE EXPRESS,Express,Spring 2014,sunday
,935,935-TECH RIDGE EXPRESS,Express,Summer 2014,sunday
,935,935-TECH RIDGE EXPRESS,Express,Fall 2014,sunday
,935,935-TECH RIDGE EXPRESS,Express,Spring 2015,sunday
,935,935-TECH RIDGE EXPRESS,Express,Summer 2015,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Spring 2012,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Summer 2012,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Fall 2012,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Spring 2013,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Summer 2013,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Fall 2013,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Spring 2014,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Summer 2014,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Fall 2014,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Spring 2015,sunday
,970,970-AMD/LANTANA CAMPUS,Express,Summer 2015,sunday
,982,982-PAVILLION EXPRESS,Express,Spring 2012,sunday
,982,982-PAVILLION EXPRESS,Express,Summer 2012,sunday
,982,982-PAVILLION EXPRESS,Express,Fall 2012,sunday
,982,982-PAVILLION EXPRESS,Express,Spring 2013,sunday
,982,982-PAVILLION EXPRESS,Express,Summer 2013,sunday
,982,982-PAVILLION EXPRESS,Express,Fall 2013,sunday
,982,982-PAVILLION EXPRESS,Express,Spring 2014,sunday
,982,982-PAVILLION EXPRESS,Express,Summer 2014,sunday
,982,982-PAVILLION EXPRESS,Express,Fall 2014,sunday
,982,982-PAVILLION EXPRESS,Express,Spring 2015,sunday
,982,982-PAVILLION EXPRESS,Express,Summer 2015,sunday
,983,983-N US183 EXPRESS,Express,Spring 2012,sunday
,983,983-N US183 EXPRESS,Express,Summer 2012,sunday
,983,983-N US183 EXPRESS,Express,Fall 2012,sunday
,983,983-N US183 EXPRESS,Express,Spring 2013,sunday
,983,983-N US183 EXPRESS,Express,Summer 2013,sunday
,983,983-N US183 EXPRESS,Express,Fall 2013,sunday
,983,983-N US183 EXPRESS,Express,Spring 2014,sunday
,983,983-N US183 EXPRESS,Express,Summer 2014,sunday
,983,983-N US183 EXPRESS,Express,Fall 2014,sunday
,983,983-N US183 EXPRESS,Express,Spring 2015,sunday
,983,983-N US183 EXPRESS,Express,Summer 2015,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Spring 2012,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Summer 2012,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Fall 2012,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Spring 2013,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Summer 2013,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Fall 2013,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Spring 2014,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Summer 2014,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Fall 2014,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Spring 2015,sunday
,985,985-LEANDER LAKELINE DIRECT,Express,Summer 2015,sunday
,987,987-LEANDER/NW EXPRESS,Express,Spring 2012,sunday
,987,987-LEANDER/NW EXPRESS,Express,Summer 2012,sunday
,987,987-LEANDER/NW EXPRESS,Express,Fall 2012,sunday
,987,987-LEANDER/NW EXPRESS,Express,Spring 2013,sunday
,987,987-LEANDER/NW EXPRESS,Express,Summer 2013,sunday
,987,987-LEANDER/NW EXPRESS,Express,Fall 2013,sunday
,987,987-LEANDER/NW EXPRESS,Express,Spring 2014,sunday
,987,987-LEANDER/NW EXPRESS,Express,Summer 2014,sunday
,987,987-LEANDER/NW EXPRESS,Express,Fall 2014,sunday
,987,987-LEANDER/NW EXPRESS,Express,Spring 2015,sunday
,987,987-LEANDER/NW EXPRESS,Express,Summer 2015,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Spring 2012,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Summer 2012,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Fall 2012,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Spring 2013,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Summer 2013,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Fall 2013,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Spring 2014,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Summer 2014,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Fall 2014,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Spring 2015,sunday
,990,990-MANOR/ELGIN EXPRESS,Express,Summer 2015,sunday
